id,accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp
ba061186-c129-4692-85bd-155fb205616f,-0.58,0.58,0.61,,,,2024-03-22 16:05:55.881
ba08f704-6278-4e02-bf5f-1c6e91f82ddf,-0.19,0.95,0.18,,,,2024-03-22 16:04:06.890
ba0dd2b1-d764-4588-a84c-5ecf5f33e8b9,-0.08,1.25,-0.38,,,,2024-03-22 16:01:05.042
ba0e81e7-2ff9-444f-a91f-41fb48916f99,0.02,-0.03,0.2,,,,2024-03-22 16:05:23.480
ba0f1cff-126a-41e9-8c0b-7822485f106e,-7.63,-8.68,-1.92,,,,2024-03-22 16:02:38.330
ba0f287a-185f-43b6-8d2c-a45196f026db,-0.06,0.06,0.01,,,,2024-03-22 16:05:20.461
ba0f6456-2245-4606-8215-c87b991cc57d,0.04,0.86,-0.23,,,,2024-03-22 16:05:43.590
ba16354e-59c7-4d15-bd41-eb2950e90f47,-0.78,0.62,0.26,,,,2024-03-22 16:04:02.965
ba16d406-1693-419e-9149-c0098ea29057,4.42,-3.18,0.44,,,,2024-03-22 16:04:28.079
ba19e243-bcf9-4eda-a89f-d10468f35e43,-1.51,-1.5,-1.72,,,,2024-03-22 16:01:46.809
ba1c6567-82f3-4188-a1dd-4a69a8e98568,-6.68,-3.28,4.03,,,,2024-03-22 16:01:51.490
ba1d5f98-21d8-4eb4-a0be-9332dae178d0,1.17,-0.17,-1.71,,,,2024-03-22 16:03:40.159
ba1f87a1-336f-4ca8-b505-fce259f31141,-0.37,0.99,-0.04,,,,2024-03-22 16:00:28.592
ba286948-270b-48d5-9287-c6064a5fe71f,0.16,0.84,0.05,,,,2024-03-22 16:02:31.256
ba29ea10-ef1a-4266-bc8f-5b9222b5a7cd,-0.27,-3.04,-3.33,,,,2024-03-22 16:04:18.456
ba2a7a35-dcb1-4e5b-8274-4e920aa67625,0.41,-0.45,-0.85,,,,2024-03-22 16:03:07.678
ba33a03b-68e8-4c54-9394-690624682475,0.55,1.24,1.34,,,,2024-03-22 16:04:45.631
ba33dbfc-f9bb-41f2-a579-3f063531b29f,-0.12,0.73,0.2,,,,2024-03-22 16:03:40.064
ba33f2be-e16b-486a-9f32-c2e8907eda63,-0.26,-2.35,-0.04,,,,2024-03-22 16:03:55.499
ba346f26-8bf7-4d81-8fa5-84b794baaed9,0.89,-0.3,-0.03,,,,2024-03-22 16:01:57.602
ba3ec0b0-b4e0-489b-bb3c-d6ee5f15df47,-0.03,0.06,0.34,,,,2024-03-22 16:05:04.397
ba410599-0a2d-4307-9443-a6b581f4f3d3,-0.01,0.15,-0.6,,,,2024-03-22 16:01:19.480
ba4673f3-4b91-4023-a057-26594774ce2a,0.09,0.95,-0.09,,,,2024-03-22 16:00:49.209
ba48a6be-797c-48e6-8015-6bcf46a9b8ed,-0.15,0.59,0.41,,,,2024-03-22 16:03:34.447
ba496262-cd38-421d-a2e9-0eefc6eb4f8d,-0.03,2.13,-0.02,,,,2024-03-22 16:02:18.795
ba4bf858-1b2a-4bab-be4a-62de990f5c83,8.74,-7.16,2.29,,,,2024-03-22 16:04:20.652
ba545f05-ec23-4fbc-8525-b1769bc91f32,-0.0,0.39,0.85,,,,2024-03-22 16:04:34.478
ba5871cd-304c-41e0-8036-c90f8567130a,4.11,-3.17,-0.21,,,,2024-03-22 16:03:49.696
ba5b6b76-d7c3-4449-9773-69387258458a,0.34,0.86,0.02,,,,2024-03-22 15:59:49.032
ba5c24b3-ab09-45d2-a3ca-e6b9870c2ee1,-0.15,0.59,-0.03,,,,2024-03-22 16:04:44.592
ba5d6a12-bc5d-4829-b751-d49a04f1256e,0.05,-0.02,0.35,,,,2024-03-22 16:04:59.631
ba6186e6-0769-4f4f-9503-250a032018ff,0.22,-0.15,1.08,,,,2024-03-22 16:01:27.824
ba61aeb0-83ca-454a-9c5f-376a8d2107b4,0.03,0.98,0.07,,,,2024-03-22 16:03:23.377
ba6470c6-d466-4ea9-b9dc-eb696a3ec7ed,-0.89,0.4,-0.03,,,,2024-03-22 16:04:04.287
ba6919f1-b8bb-4918-996d-ebd184c4d224,2.51,-0.03,2.0,,,,2024-03-22 16:03:58.283
ba6d799d-7e87-463d-b8ae-f0064ef1bf73,-0.15,0.97,-0.08,,,,2024-03-22 16:00:30.530
ba76f1ee-b900-49fe-af86-fecad711210f,-0.63,0.42,0.41,,,,2024-03-22 16:02:05.294
ba78ac46-0a6b-4a00-837a-4b47d1c510db,0.09,1.05,0.06,,,,2024-03-22 16:03:28.458
ba801b96-f39b-45dc-93bf-756a20a75559,0.84,0.26,1.33,,,,2024-03-22 16:00:42.098
ba802632-0d65-4a41-a7bb-4917c6dbb40a,0.07,0.97,-0.02,,,,2024-03-22 16:02:12.952
ba80b531-1c7f-46f0-82f2-09da08592cb9,0.1,1.35,-0.04,,,,2024-03-22 16:01:41.769
ba80dc08-6295-44c6-b838-ad3bf7aafa63,0.45,1.68,0.25,,,,2024-03-22 16:00:48.391
ba818eee-6d7c-4c01-9388-7de5de7a1b60,-0.48,-0.32,0.55,,,,2024-03-22 16:04:35.233
ba843921-7a21-4060-bc85-09330c63587a,0.79,-0.64,1.7,,,,2024-03-22 15:59:51.779
ba8504b5-8699-4b12-8846-f379bb1cb470,-1.39,4.96,0.97,,,,2024-03-22 16:02:00.352
ba86d27a-b5fe-4dc4-9fb0-743ea4a24e21,-1.99,-2.3,0.18,,,,2024-03-22 16:02:36.845
ba876198-b8b2-4420-a566-9a9f7b05988b,0.01,-0.92,0.21,,,,2024-03-22 16:00:03.752
ba88187e-3615-4a99-8224-e743caa535b4,-0.58,-0.29,0.0,,,,2024-03-22 16:00:05.147
ba8b6ced-4a04-405c-b2b3-7f77f0b28a1e,-1.92,2.72,1.23,,,,2024-03-22 16:03:37.863
ba8d917f-b987-49d9-9a38-f893d2435cca,0.92,1.08,2.59,,,,2024-03-22 16:03:47.545
ba916022-5430-44d6-a16b-71ad126cf09b,0.29,0.87,-0.25,,,,2024-03-22 16:00:50.100
ba91f035-cbfb-404f-b0e8-85c440e29b66,1.03,2.17,0.43,,,,2024-03-22 15:59:49.935
ba93eab3-b887-453c-b61d-f47b87d548cb,0.03,1.01,0.41,,,,2024-03-22 16:02:42.595
ba947056-1fca-4c4b-8837-3600325dbb73,3.5,-0.31,1.31,,,,2024-03-22 16:03:44.566
ba98b3ec-ca32-483e-b9eb-f3a264bc7888,0.57,1.57,-1.27,,,,2024-03-22 16:02:53.906
ba9b15fb-b274-435c-87a4-cb0bd4e45a45,-0.05,1.01,0.06,,,,2024-03-22 16:00:22.738
ba9f803a-9c35-40c8-adf3-dd21d4327499,-0.32,-0.31,0.06,,,,2024-03-22 16:00:08.975
baa2ea02-a6e5-4e00-b166-a45c8d426f7b,2.36,-3.02,2.75,,,,2024-03-22 16:04:24.346
baa411e9-a992-4b27-b4a3-dbb6ba3613e2,0.61,-0.19,-1.04,,,,2024-03-22 16:01:22.007
baa48a5e-8e87-4ad6-bf1f-3b14d11d5b2d,0.43,0.04,-0.13,,,,2024-03-22 16:01:33.623
baa54cf6-54e4-4b07-aedd-4839d9135c0f,-0.38,1.0,-0.01,,,,2024-03-22 16:05:25.502
baa552d0-9bfe-47a4-ba9d-8237a904b771,0.4,0.92,0.58,,,,2024-03-22 16:02:11.652
baa5937f-d61e-4185-b065-03c1cb71e4f9,0.05,0.03,0.36,,,,2024-03-22 16:05:24.206
baa79646-118a-44c3-b8df-3910619445ea,0.18,0.94,0.34,,,,2024-03-22 15:59:46.336
baa87377-f92f-4337-a939-47fd71b30dc7,0.39,0.75,-0.4,,,,2024-03-22 16:00:16.889
baa92108-d8c2-4a0a-a50b-a72f8c0ea11c,0.31,1.06,-0.83,,,,2024-03-22 16:03:05.588
baacf745-e132-4862-b67a-dd241a0ecea0,-0.15,0.06,0.64,,,,2024-03-22 16:01:53.501
baae29ee-97b9-490f-9175-5b63b0d75cac,0.56,1.56,-1.8,,,,2024-03-22 16:02:52.510
bab0f4a6-6381-4c6c-a0bb-ad828e2dfbd7,-1.05,-0.51,0.07,,,,2024-03-22 16:02:48.231
bab27fed-c4d5-4672-90db-781fc8cf695b,0.05,0.84,0.06,,,,2024-03-22 16:05:43.461
bab35939-22a7-431b-b430-193d67a250ba,-0.1,0.91,-0.65,,,,2024-03-22 16:01:02.392
bab3922b-1f8e-4d4d-8f72-411e83d6e22e,0.36,0.21,1.37,,,,2024-03-22 16:00:58.922
bab50e16-d0eb-4dea-b779-55ed451cd845,0.17,0.93,0.34,,,,2024-03-22 15:59:46.386
babda3f3-d884-4aac-82ca-6f2d8945f2c3,-1.13,-1.55,-1.41,,,,2024-03-22 16:03:54.873
babec863-758f-4c0c-ae6c-8c43fa6988dc,0.36,1.46,-0.32,,,,2024-03-22 16:04:12.962
babf1dcd-8c55-420b-ba35-b9784f2155ec,-0.1,0.16,0.18,,,,2024-03-22 16:00:39.529
bac2a514-97c1-4717-89ae-5c9cb3bbe355,-0.24,-0.69,0.28,,,,2024-03-22 16:05:22.897
bac38c33-fafb-450e-a0d8-858b11d0e4c0,2.58,2.2,-0.98,,,,2024-03-22 16:03:18.107
bac60b91-519a-423a-bda7-61e7c3adafcf,0.3,1.0,0.37,,,,2024-03-22 16:04:40.544
bac6d844-e9d3-4225-aa67-14c2daf9f80c,0.75,-1.57,-1.65,,,,2024-03-22 16:02:43.313
bac98c2a-7d2e-4957-a430-e616ea634755,-0.07,0.14,-0.28,,,,2024-03-22 16:05:18.581
bacacf3e-919c-4b47-9a2c-01102fef7700,-4.81,-7.59,-0.41,,,,2024-03-22 16:03:54.567
bacaea88-b86f-4056-b411-af1904b9fc0f,4.91,-0.05,4.39,,,,2024-03-22 16:03:50.425
bacb875c-c065-4e4a-8c56-83f2ee739900,-0.16,0.48,0.1,,,,2024-03-22 16:04:51.432
bace6c17-7525-4234-82f0-4eb7e33adc33,-2.22,-0.61,-0.65,,,,2024-03-22 16:02:38.732
bad061cd-829f-405c-98c6-68b33b85409e,-0.34,-0.6,1.43,,,,2024-03-22 16:05:23.978
bad0c810-eca3-446c-a065-dbb31606924b,-0.26,1.17,0.03,,,,2024-03-22 16:04:05.446
bad7651d-20fd-460c-bdfe-d824128132f7,-0.36,0.79,0.2,,,,2024-03-22 16:01:14.041
bad89ecb-16c2-4379-8951-c913cd9df907,-0.14,-0.66,-0.12,,,,2024-03-22 16:01:52.974
bada1d7b-d6b2-479f-953f-9a10d7332f94,0.53,3.04,0.1,,,,2024-03-22 16:05:37.557
badbe6e9-f9a3-4fab-b06c-5aa3e51c3c94,8.83,13.16,-0.91,,,,2024-03-22 16:04:12.518
bae098b6-ff8e-43bc-ab0a-b04ff95ce72b,-0.64,1.06,0.22,,,,2024-03-22 16:01:06.984
bae14b8c-fa55-482d-9840-22a3c2b2d79a,-2.76,3.49,1.48,,,,2024-03-22 16:05:46.883
bae22a8e-8962-4b92-b5d9-f278df824079,-1.16,4.61,-1.53,,,,2024-03-22 16:01:05.803
baea3506-397c-43cc-8e62-8a5bca2d3040,-0.34,-0.05,0.2,,,,2024-03-22 16:00:07.619
baedc679-d23b-4dd4-97c4-efe454b4c96c,0.09,0.74,0.09,,,,2024-03-22 16:01:23.762
baf1eb29-db63-455d-a643-5e4984202807,0.77,2.11,0.0,,,,2024-03-22 16:00:00.867
baf471fd-5b5f-4760-af8b-1dc098a9dcf0,0.17,0.43,0.79,,,,2024-03-22 16:04:37.630
baf49a3d-665a-46bb-b152-54412b57fe8e,-0.02,1.09,0.04,,,,2024-03-22 16:02:14.612
baf70b02-e1a3-4ebd-b052-92040febd07e,-0.21,0.86,-0.34,,,,2024-03-22 16:01:02.993
baf82c1a-e7b3-42a7-8644-86ecb0889ee2,0.46,0.0,-0.8,,,,2024-03-22 16:03:12.616
baf99dd3-d267-4717-bc91-f14861ee7496,0.61,-0.55,0.79,,,,2024-03-22 16:03:59.190
bafafc30-4865-481a-8b4b-2d101be2d636,0.11,1.29,-0.02,,,,2024-03-22 16:05:39.907
bafc9f9f-9730-496b-ac1e-43a71d739c6c,0.02,1.04,-0.01,,,,2024-03-22 16:02:13.850
baff277a-7ba2-482c-86fb-8dcaa90209a3,0.69,0.1,-2.97,,,,2024-03-22 16:01:19.313
baffd333-5f36-4448-9f40-bf560089e28c,1.06,0.3,0.95,,,,2024-03-22 16:00:47.365
bb00577b-070d-41eb-ae92-98ce9368f51b,0.09,0.01,0.34,,,,2024-03-22 16:04:59.619
bb00c0f8-f108-4d04-b5b4-712e1e7cdd0e,0.04,1.29,0.06,,,,2024-03-22 16:03:23.141
bb017c2c-0b9c-4591-aaf6-6c1cf79c07eb,0.62,-0.12,-1.01,,,,2024-03-22 16:03:13.610
bb01b4eb-1d5b-45d2-9b51-e5dd315f5b13,-0.68,-0.35,0.28,,,,2024-03-22 16:05:11.289
bb03eaf4-5328-4fb0-82e6-b12c2f06f834,-0.0,0.78,0.15,,,,2024-03-22 16:02:23.969
bb082430-379f-4121-bde2-0267c9609954,-0.16,-0.34,0.62,,,,2024-03-22 16:02:07.498
bb0a088d-b7b6-4ef8-b97c-d4931b4b0b58,-0.04,-0.11,0.31,,,,2024-03-22 16:05:27.978
bb0c4edc-bd65-4cef-b67b-59d6c242eed2,0.53,0.01,-0.73,,,,2024-03-22 16:03:07.940
bb0d7558-ecac-4a6a-8655-0e92ba76817c,0.02,0.03,-1.0,,,,2024-03-22 16:01:19.578
bb0f4b81-fcfd-4271-9afe-a732a0756cfa,0.03,1.27,0.06,,,,2024-03-22 16:03:26.066
bb11703a-8d09-4af7-af2e-776e0d467e6c,-0.36,-0.17,-0.14,,,,2024-03-22 16:01:47.474
bb160f9a-e49e-49b4-97ed-f1df35447cdf,4.09,-1.45,-3.61,,,,2024-03-22 16:03:39.849
bb1643c6-43fb-4152-ad85-07efa87fdcb9,0.03,1.15,0.05,,,,2024-03-22 16:03:24.943
bb17c794-5f8c-442f-90f6-5a25a33626f6,2.54,-3.48,-0.95,,,,2024-03-22 16:04:23.768
bb189209-088f-44b0-8292-2e6088afa186,0.01,-0.12,-0.17,,,,2024-03-22 16:05:30.997
bb1a8126-f9ad-4369-95aa-9c7bc1521e57,1.49,0.36,-1.4,,,,2024-03-22 16:04:19.308
bb1ce086-abad-45f0-b35b-b2adee3e101f,-0.04,1.19,-0.34,,,,2024-03-22 16:00:25.887
bb1f3083-c239-4538-82a5-f64f0a6ed5de,-1.43,2.92,-0.95,,,,2024-03-22 16:01:05.940
bb232575-9f7f-4ab1-927a-7f70936f6c3b,-0.37,1.42,0.09,,,,2024-03-22 16:00:20.710
bb249808-eb5b-44b6-90fc-a90a0140f94e,-2.47,8.06,2.11,,,,2024-03-22 16:01:51.566
bb250ff4-d942-4c22-8a95-a8036dd17a98,0.17,0.49,0.25,,,,2024-03-22 16:05:59.343
bb255e63-7acd-48c6-83b1-df43d1389436,0.55,0.94,-0.8,,,,2024-03-22 16:03:19.866
bb259c72-99ae-4a59-92a0-a45331b9953e,-0.08,0.36,-0.04,,,,2024-03-22 16:04:52.020
bb25b681-7885-4911-95e5-660ff39ab3d4,0.04,-0.24,0.84,,,,2024-03-22 16:01:28.391
bb2b9aaa-a084-498a-91fb-8dabbb3e85f2,0.03,1.03,0.06,,,,2024-03-22 16:03:25.308
bb31f9c5-e691-4e97-9d41-044787142bfa,0.08,0.97,0.01,,,,2024-03-22 16:03:29.453
bb37d551-09f8-4d88-97f3-7c7f6c9fd335,0.39,0.61,0.97,,,,2024-03-22 16:02:11.331
bb37dbad-343a-420a-86b6-d4ed8d3cde1e,-0.83,0.41,0.62,,,,2024-03-22 16:05:52.638
bb3a0b87-af21-40ac-9c7b-109b33c97595,3.1,-2.58,-1.72,,,,2024-03-22 16:04:24.172
bb3e7153-24d6-4217-84b2-6457247ee687,-0.91,-0.3,0.16,,,,2024-03-22 16:02:05.248
bb3ff232-fa11-4fef-bd8c-dc8b876932a4,0.96,0.56,-0.83,,,,2024-03-22 15:59:51.969
bb424969-7566-4a7e-a285-8a495cd47fc1,-1.97,-8.36,-1.76,,,,2024-03-22 16:01:44.106
bb42c6f9-2424-4e0a-9645-3a103f7e983c,0.3,0.96,0.34,,,,2024-03-22 16:04:40.417
bb44d421-6ae8-47a9-b5df-3f4be32bbdb0,-0.33,1.02,-0.15,,,,2024-03-22 16:02:18.349
bb4735f6-e629-42c4-b8db-e247f56046ed,0.03,0.86,0.02,,,,2024-03-22 16:05:36.533
bb484054-a6e0-4d4c-b40c-5a5231652292,-0.81,1.58,0.76,,,,2024-03-22 16:02:04.309
bb48d760-7758-4434-8743-0c95810f1502,0.4,0.03,0.05,,,,2024-03-22 16:05:20.375
bb4a8741-0968-4400-bf2d-37078f201675,1.07,0.25,0.78,,,,2024-03-22 15:59:55.737
bb4cde64-f3d4-44f8-8fd6-83fc0fced8e3,0.56,1.05,-0.94,,,,2024-03-22 16:03:19.910
bb4d5af7-a0f5-48e1-be32-3b10a705a941,1.51,-0.09,-0.18,,,,2024-03-22 15:59:48.848
bb55d0c1-1a0a-4b69-9f8e-518a03694c2c,-5.96,2.94,1.64,,,,2024-03-22 16:02:37.114
bb582a69-85ee-4d17-9f01-3e5cc7cfdbec,-2.5,-0.57,-4.43,,,,2024-03-22 16:02:41.651
bb5a4fe9-1c1d-416c-b74f-fd1cee2ecc35,0.02,0.1,-0.95,,,,2024-03-22 15:59:42.292
bb5aa21d-3ef4-4909-8dc8-836557b4aa7c,-0.04,0.49,0.95,,,,2024-03-22 16:00:56.357
bb5b3807-237b-480f-8719-f82972f3f015,-0.42,-0.04,0.42,,,,2024-03-22 16:01:52.336
bb5bf049-86dc-4206-b69b-64d44029c92e,2.58,3.11,0.55,,,,2024-03-22 16:04:47.796
bb633527-d62e-43f8-b174-936806fb528d,-0.61,0.24,0.71,,,,2024-03-22 16:03:59.869
bb6410d7-7f1d-48b7-9962-5e6885397575,0.16,1.38,0.52,,,,2024-03-22 16:04:44.825
bb6a6d45-bfba-41ca-b64d-766a3b05e377,-0.37,-1.5,0.65,,,,2024-03-22 16:00:43.272
bb6c29f5-4c9e-4d42-8c4c-f31a8789de95,0.63,0.74,0.46,,,,2024-03-22 16:00:47.713
bb6cbc3c-e8e1-47bd-8b41-c3419f3555fd,0.12,0.1,-1.03,,,,2024-03-22 16:01:22.181
bb7029cf-40e1-4f4a-a58b-a863843de58f,-0.29,-0.05,1.13,,,,2024-03-22 16:02:06.252
bb708d2e-1e71-407e-9383-4d9f411cf8e2,-0.15,1.24,3.84,,,,2024-03-22 16:03:15.003
bb768fed-39bd-4ecc-8d51-e2bb93b9fd15,0.67,0.98,-0.06,,,,2024-03-22 16:00:01.315
bb777f8a-8fab-4142-9ce5-ef3ee6ab9447,0.53,0.46,0.45,,,,2024-03-22 16:02:08.049
bb7b3a7f-f7a5-40ae-a626-d89a7cab9bd2,0.03,1.17,0.04,,,,2024-03-22 16:03:24.182
bb7c3a5e-66e3-474d-8c18-36910595d264,0.16,2.15,0.17,,,,2024-03-22 16:01:39.289
bb832b28-29c2-4046-a06b-ef1d79c253f3,0.46,-0.71,1.09,,,,2024-03-22 16:03:58.917
bb8b2291-89d8-4ce4-80b8-bc8f5b6e5f48,0.79,0.08,-1.6,,,,2024-03-22 16:00:12.978
bb8d977b-2b04-4233-8483-989d24627f32,-0.15,-0.12,1.22,,,,2024-03-22 16:05:14.433
bb8e9dfe-81b9-47a1-9d63-5f6cce217c52,0.54,1.13,-0.09,,,,2024-03-22 16:05:41.660
bb910496-65b3-4e92-bc85-6d10554d3efc,0.37,0.61,0.47,,,,2024-03-22 16:02:35.895
bb911dd3-6378-4dc5-a098-82af5ea62438,0.28,1.03,-0.24,,,,2024-03-22 16:00:49.478
bb9491e1-a4bf-4b0e-b595-76a9c9bcebdd,0.36,-2.29,-0.14,,,,2024-03-22 16:05:42.024
bb94abe9-6a85-447c-82b6-53c1628934b3,0.63,-0.02,-0.0,,,,2024-03-22 16:01:30.334
bb95c096-6f40-4977-91b0-365cd6453eab,-4.97,1.36,3.81,,,,2024-03-22 16:01:51.036
bb9a25f4-a19f-42e6-8d28-0dffedfc7a1a,-0.85,0.26,0.31,,,,2024-03-22 16:02:00.116
bb9d98f6-ddc5-42da-a12e-a93b09d99f48,0.14,-1.48,3.71,,,,2024-03-22 16:04:17.780
bb9e882e-102a-4927-a241-f3f4e75cf1c6,5.87,-2.49,-2.97,,,,2024-03-22 16:03:41.779
bb9f8bcd-9c58-4061-acc7-ac1e92990569,0.85,0.48,0.04,,,,2024-03-22 16:04:33.036
bba5bdaf-c913-41f0-97e5-b45a31748a59,0.05,1.01,-0.02,,,,2024-03-22 16:00:34.078
bbaa3b5f-ee32-48f0-a8c4-79475aee49b4,-0.86,0.88,0.35,,,,2024-03-22 16:05:57.636
bbad4696-ee65-48fc-a871-cf6d48230b25,-0.33,0.14,1.01,,,,2024-03-22 16:05:24.920
bbad8828-69ca-45ce-a0e7-a2674cde7b32,0.33,0.1,1.38,,,,2024-03-22 16:00:57.981
bbaf392a-cc17-424d-9f4b-5b6037aa38a5,-0.57,0.49,0.44,,,,2024-03-22 16:05:56.374
bbb062a8-cdd0-4f1b-913a-15d8e42295fe,-1.51,-0.51,-2.05,,,,2024-03-22 16:01:42.253
bbb1bf17-4bfc-43d3-acef-45401018e04e,-0.49,0.21,-0.24,,,,2024-03-22 16:04:58.786
bbb1e38b-cf69-4331-b467-67a51a319c9f,-0.66,-0.76,-0.25,,,,2024-03-22 16:05:30.088
bbb3e5d4-638a-4a90-a618-bbe4cfecedf1,-0.24,0.2,0.74,,,,2024-03-22 16:05:00.710
bbb5f5ee-68b8-4296-ada0-db799fbed388,0.5,0.81,0.11,,,,2024-03-22 16:04:52.468
bbb7f0ed-56f2-4545-b1d6-8c5230102d9c,-0.18,0.27,0.86,,,,2024-03-22 16:04:36.181
bbb9dc37-d68d-470e-90cb-4fb742677cdc,-0.26,0.84,0.19,,,,2024-03-22 16:00:17.703
bbbd5aa0-852b-4db2-ba2a-2b4beb148ebe,0.81,0.34,0.71,,,,2024-03-22 16:04:32.317
bbbd9f5a-4005-48e1-8927-6a2938df83e1,0.08,2.23,0.12,,,,2024-03-22 16:05:40.310
bbc0b895-28ce-4b73-8338-24c1daf9a117,-0.07,1.18,0.15,,,,2024-03-22 16:00:31.871
bbc13916-b74c-4011-bb69-010021a59b20,0.36,0.95,0.41,,,,2024-03-22 16:04:40.408
bbc4d65c-b739-4ff3-8724-dc5c04813fec,-1.09,-0.41,-0.45,,,,2024-03-22 16:05:30.321
bbc8b05d-6905-4533-9067-a21cf6003a11,0.15,0.9,-1.19,,,,2024-03-22 16:00:54.249
bbca1af2-d997-469b-8f36-df350eb5d1ce,0.38,0.83,0.47,,,,2024-03-22 16:04:40.740
bbd12c62-bc67-4a48-b6c7-70667e4ea123,-0.27,-0.22,-0.01,,,,2024-03-22 16:05:08.588
bbd340a9-03a0-4e9b-9958-f6b187652dbb,1.99,0.54,-1.01,,,,2024-03-22 16:04:18.947
bbd44c2f-6b77-4cd0-91c1-ac935c4e4eee,0.73,0.5,0.18,,,,2024-03-22 16:00:03.030
bbd637b6-a37a-4998-aa3d-878f9e20d42d,0.9,0.76,-0.78,,,,2024-03-22 16:00:02.903
bbd6e7bf-2b6a-46b4-8710-82e3a40060b2,0.38,0.08,0.24,,,,2024-03-22 16:05:17.813
bbe02f9f-0116-442e-9c52-e809dfbe15a9,-0.4,0.49,1.26,,,,2024-03-22 16:02:08.905
bbe05427-6437-4160-9860-5cff695b6230,0.86,-3.62,-3.56,,,,2024-03-22 16:04:23.448
bbe4b574-3a2a-422a-bd6c-7d689c99ca33,0.34,0.4,-0.74,,,,2024-03-22 16:00:13.243
bbefec09-b293-4e30-816a-146596502a9f,0.05,1.05,0.14,,,,2024-03-22 16:02:30.321
bbf18971-356d-4d1d-828f-baa893008a75,0.04,-0.08,0.17,,,,2024-03-22 16:01:05.892
bbf241bc-b6b6-412a-9961-fd149ad0995d,3.26,1.16,-1.4,,,,2024-03-22 16:03:16.943
bbf6b8c5-be39-4d44-afc4-6732bf803dba,-0.03,0.89,0.09,,,,2024-03-22 16:00:23.640
bbf91f65-ea11-4cce-881d-1b6f83f5a691,-0.79,-0.22,1.99,,,,2024-03-22 16:01:40.691
bbfac4d4-a009-4700-93c5-578b0c557d70,2.04,-4.43,-4.04,,,,2024-03-22 16:03:45.692
bbfcb9c2-494b-41e4-a46e-d98b7be4558d,-0.17,-0.02,0.19,,,,2024-03-22 16:04:49.940
bc004c31-1e85-4a7a-bfb0-5814d5212874,-0.03,-5.82,0.75,,,,2024-03-22 16:01:52.565
bc01af01-8e83-4e69-a199-81710660edaf,1.4,-1.8,0.08,,,,2024-03-22 16:04:25.782
bc02952d-9500-4ac0-8c8d-e59e92d7608d,3.19,0.26,-2.95,,,,2024-03-22 16:03:48.301
bc0dfe2e-1b32-492e-87a4-abd0c24d8a84,0.58,0.69,-0.44,,,,2024-03-22 15:59:48.489
bc0e193b-6b1a-4c6c-86fc-ab1074c67f81,0.36,0.84,-0.6,,,,2024-03-22 16:03:20.587
bc0e4428-ae29-4094-bd2d-4b2cf2bdc775,0.35,0.47,-2.46,,,,2024-03-22 16:02:54.173
bc0ee4bd-5717-4953-bfce-e4dbf125dab1,0.27,1.69,-1.77,,,,2024-03-22 16:00:14.186
bc161e01-579e-452f-882a-3f95fff7cb0a,0.8,0.83,0.33,,,,2024-03-22 16:00:47.855
bc1bf9b8-e05f-46f0-87fe-e1cdb2235cde,3.35,-2.79,0.68,,,,2024-03-22 16:04:23.331
bc1ccab4-d530-42ec-98b7-191be2230fab,0.35,-0.06,0.99,,,,2024-03-22 16:04:36.723
bc1d45c4-0fc9-4c5d-acc4-23724b81927b,0.18,-0.1,1.2,,,,2024-03-22 16:01:34.027
bc1f34ea-d682-4835-9762-578039ddd1a8,0.04,0.34,0.61,,,,2024-03-22 16:04:58.595
bc20d78d-306c-4c11-a01b-a6d20a669b4e,0.0,-0.0,0.0,,,,2024-03-22 16:02:24.058
bc2403a8-9367-4b62-a24a-398a7577ac72,1.91,-3.77,-5.68,,,,2024-03-22 16:04:25.467
bc282b66-c1f5-4621-bdd0-8db5cb9b4a46,1.24,-0.41,0.4,,,,2024-03-22 15:59:56.154
bc282e5c-042f-4fe8-99fb-a6be4aeeca4f,-1.34,-1.13,2.23,,,,2024-03-22 16:01:49.007
bc2bf59d-3337-4745-81d1-a5fb57141bf4,-0.02,0.6,0.03,,,,2024-03-22 16:02:23.663
bc351eee-063b-47f1-a1f1-54cee6c9c5ac,0.37,1.1,0.02,,,,2024-03-22 16:05:42.463
bc36c007-1a2b-4544-99a8-0b1a8c3a0c5a,0.03,1.59,0.17,,,,2024-03-22 16:03:33.952
bc3d8cb4-3670-42a7-8c1e-15a2fac04d19,0.27,1.94,0.06,,,,2024-03-22 16:04:09.150
bc3fcb6f-708b-4d56-b3a0-25286a683f29,0.14,0.25,0.98,,,,2024-03-22 16:04:37.537
bc4168ce-da15-4eaf-bf07-c561559b5631,0.99,0.71,0.91,,,,2024-03-22 16:04:31.864
bc489e40-9fb0-4cf2-b3ff-46d1ad76f3e0,0.59,0.57,-0.21,,,,2024-03-22 16:04:58.106
bc4a4b18-f5cb-4995-a583-f5bd0f8b4f43,0.91,-2.17,0.12,,,,2024-03-22 15:59:52.907
bc4ea0cd-6d5d-4313-9c23-430c33cc824f,-1.97,0.51,0.7,,,,2024-03-22 16:02:37.958
bc53f078-8436-469c-8d13-dbb2230fdcaf,0.14,0.28,1.57,,,,2024-03-22 16:05:08.090
bc54f901-153e-4b0b-ba78-6b8d810e8859,-0.27,0.17,1.04,,,,2024-03-22 16:01:24.621
bc5551b5-d046-451b-85cf-18ec2cb7f184,-0.03,0.08,0.5,,,,2024-03-22 16:05:01.246
