,level_0,accX,accY,accZ,timestamp,Norm,label
2784,2784,0.1,0.83,-0.04,2024-03-22 16:00:25.443,0.8369587803470372,0
2785,2785,0.08,0.85,-0.01,2024-03-22 16:00:25.483,0.8538149682454623,0
2786,2786,0.1,0.83,-0.02,2024-03-22 16:00:25.487,0.8362415918859812,0
2787,2787,-0.07,0.74,-0.1,2024-03-22 16:00:25.490,0.75,0
2788,2788,-0.26,0.68,-0.09,2024-03-22 16:00:25.526,0.7335529974037324,0
2789,2789,0.38,0.85,0.08,2024-03-22 16:00:25.530,0.9345052166788583,0
2790,2790,0.44,0.71,0.07,2024-03-22 16:00:25.534,0.8382123835878351,0
2791,2791,0.43,0.62,-0.05,2024-03-22 16:00:25.572,0.7561745830163825,0
2792,2792,0.54,0.58,-0.07,2024-03-22 16:00:25.576,0.7955501241279521,0
2793,2793,0.63,0.9,-0.16,2024-03-22 16:00:25.580,1.110180165558726,0
2794,2794,-1.48,1.99,-0.08,2024-03-22 16:00:25.615,2.481310137810266,0
2795,2795,-0.24,0.92,-0.12,2024-03-22 16:00:25.619,0.9583318840568752,0
2796,2796,-0.18,0.93,-0.44,2024-03-22 16:00:25.623,1.0444615837837214,0
2797,2797,-0.24,0.95,-0.21,2024-03-22 16:00:25.668,1.0020977996183806,0
2798,2798,-0.21,0.96,-0.15,2024-03-22 16:00:25.670,0.9940824915468535,0
2799,2799,-0.09,0.99,-0.08,2024-03-22 16:00:25.674,0.9972963451251589,0
2800,2800,-0.09,1.0,-0.01,2024-03-22 16:00:25.708,1.0040916292848974,0
2801,2801,-0.04,1.0,0.0,2024-03-22 16:00:25.712,1.0007996802557444,0
2802,2802,0.0,1.02,0.0,2024-03-22 16:00:25.716,1.02,0
2803,2803,0.03,1.01,0.02,2024-03-22 16:00:25.751,1.010643359449811,0
2804,2804,0.05,1.01,0.02,2024-03-22 16:00:25.756,1.0114346246792225,0
2805,2805,0.07,1.02,0.03,2024-03-22 16:00:25.760,1.022839185796086,0
2806,2806,0.09,1.02,0.04,2024-03-22 16:00:25.802,1.0247438704378768,0
2807,2807,0.1,1.02,0.02,2024-03-22 16:00:25.805,1.02508536229916,0
2808,2808,0.1,1.02,0.0,2024-03-22 16:00:25.809,1.0248902380255165,0
2809,2809,-0.01,1.08,-0.04,2024-03-22 16:00:25.851,1.0807867504739315,0
2810,2810,-0.09,1.07,0.0,2024-03-22 16:00:25.855,1.0737783756436894,0
2811,2811,-0.1,1.12,0.02,2024-03-22 16:00:25.858,1.124633273560764,0
2812,2812,0.04,1.05,0.03,2024-03-22 16:00:25.882,1.0511898020814319,0
2813,2813,0.14,1.15,-0.06,2024-03-22 16:00:25.884,1.1600431026474836,0
2814,2814,-0.04,1.19,-0.34,2024-03-22 16:00:25.887,1.2382649151130787,0
2815,2815,0.27,0.98,-0.3,2024-03-22 16:00:25.925,1.0598584811190597,0
2816,2816,0.02,0.96,-0.11,2024-03-22 16:00:25.926,0.9664884893261791,0
2817,2817,0.14,1.12,-0.04,2024-03-22 16:00:25.927,1.1294246322796402,0
2818,2818,-0.03,1.01,-0.07,2024-03-22 16:00:25.981,1.0128672173587216,0
2819,2819,0.06,0.94,-0.04,2024-03-22 16:00:25.985,0.942761899951414,0
2820,2820,0.03,0.93,-0.08,2024-03-22 16:00:25.989,0.9339164844888435,0
2821,2821,0.03,0.9,-0.09,2024-03-22 16:00:26.022,0.9049861877399014,0
2822,2822,0.05,0.86,-0.06,2024-03-22 16:00:26.026,0.8635392289873112,0
2823,2823,0.05,0.86,-0.04,2024-03-22 16:00:26.031,0.8623804264940154,0
2824,2824,0.08,0.83,-0.05,2024-03-22 16:00:26.069,0.835344240418284,0
2825,2825,0.04,0.86,-0.02,2024-03-22 16:00:26.074,0.8611620056644393,0
2826,2826,0.08,0.83,-0.01,2024-03-22 16:00:26.079,0.8339064695755753,0
2827,2827,0.1,0.8,-0.02,2024-03-22 16:00:26.112,0.8064738061462381,0
2828,2828,0.13,0.75,-0.02,2024-03-22 16:00:26.116,0.7614459928320589,0
2829,2829,0.25,0.66,-0.07,2024-03-22 16:00:26.120,0.7092249290598858,0
2830,2830,0.43,0.59,-0.14,2024-03-22 16:00:26.157,0.7433707016018319,0
2831,2831,-0.2,3.36,-0.47,2024-03-22 16:00:26.161,3.3986026540329775,0
2832,2832,-2.04,0.75,0.61,2024-03-22 16:00:26.165,2.257476467208462,0
2833,2833,0.11,1.06,0.21,2024-03-22 16:00:26.169,1.0861859877571614,0
2834,2834,-0.19,0.92,-0.44,2024-03-22 16:00:26.248,1.0373523991392704,0
2835,2835,-0.16,0.94,-0.27,2024-03-22 16:00:26.251,0.9910095862301231,0
2836,2836,-0.19,0.99,0.01,2024-03-22 16:00:26.255,1.0081170566953026,0
2837,2837,-0.08,1.0,-0.02,2024-03-22 16:00:26.298,1.0033942395688744,0
2838,2838,-0.0,1.01,0.1,2024-03-22 16:00:26.302,1.0149384217774002,0
2839,2839,0.06,1.02,0.12,2024-03-22 16:00:26.305,1.0287856919689349,0
2840,2840,0.08,1.01,0.12,2024-03-22 16:00:26.338,1.0202450685987166,0
2841,2841,0.09,1.02,0.1,2024-03-22 16:00:26.342,1.0288342918079665,0
2842,2842,0.08,1.02,0.07,2024-03-22 16:00:26.346,1.0255242561733973,0
2843,2843,0.08,1.04,0.05,2024-03-22 16:00:26.387,1.044270080008041,0
2844,2844,0.07,1.01,0.04,2024-03-22 16:00:26.391,1.0132127121192271,0
2845,2845,0.03,1.05,-0.0,2024-03-22 16:00:26.395,1.0504284840006957,0
2846,2846,-0.42,1.56,0.15,2024-03-22 16:00:26.429,1.6224980739587953,0
2847,2847,-0.18,1.35,0.07,2024-03-22 16:00:26.432,1.3637448441699056,0
2848,2848,-0.13,1.14,-0.05,2024-03-22 16:00:26.436,1.1484772527133482,0
2849,2849,-0.02,1.05,-0.12,2024-03-22 16:00:26.479,1.057024124606435,0
2850,2850,0.05,0.98,-0.17,2024-03-22 16:00:26.482,0.9958915603618699,0
2851,2851,0.09,0.89,-0.18,2024-03-22 16:00:26.517,0.9124691775616314,0
2852,2852,0.03,0.91,-0.15,2024-03-22 16:00:26.521,0.922767576370128,0
2853,2853,0.02,0.92,-0.1,2024-03-22 16:00:26.525,0.9256349172324908,0
2854,2854,0.03,0.93,-0.03,2024-03-22 16:00:26.564,0.9309672389509741,0
2855,2855,0.05,0.88,-0.01,2024-03-22 16:00:26.568,0.8814760348415605,0
2856,2856,0.06,0.87,0.02,2024-03-22 16:00:26.573,0.8722958213817146,0
2857,2857,0.05,0.87,-0.0,2024-03-22 16:00:26.614,0.8714355971613736,0
2858,2858,0.02,0.87,0.01,2024-03-22 16:00:26.617,0.8702873088813832,0
2859,2859,0.0,0.86,0.05,2024-03-22 16:00:26.621,0.8614522621712708,0
2860,2860,0.01,0.84,0.07,2024-03-22 16:00:26.650,0.8429709366283039,0
2861,2861,0.04,0.83,0.01,2024-03-22 16:00:26.654,0.8310234653726692,0
2862,2862,0.07,0.78,-0.0,2024-03-22 16:00:26.658,0.7831347265956223,0
2863,2863,0.1,0.78,-0.01,2024-03-22 16:00:26.704,0.7864477096412704,0
2864,2864,0.13,0.77,0.01,2024-03-22 16:00:26.707,0.7809609465267774,0
2865,2865,0.16,0.76,-0.01,2024-03-22 16:00:26.710,0.7767238891652554,0
2866,2866,0.21,0.81,-0.05,2024-03-22 16:00:26.739,0.8382720322186588,0
2867,2867,0.18,0.88,-0.08,2024-03-22 16:00:26.743,0.9017760254076397,0
2868,2868,-0.4,7.37,0.5,2024-03-22 16:00:26.789,7.397763175447022,0
2869,2869,-0.3,1.08,-0.02,2024-03-22 16:00:26.793,1.1210709165793216,0
2870,2870,-0.19,0.92,-0.46,2024-03-22 16:00:26.797,1.0459923517884824,0
2871,2871,-0.24,1.0,0.0,2024-03-22 16:00:26.833,1.0283968105745953,0
2872,2872,-0.17,0.95,-0.01,2024-03-22 16:00:26.837,0.9651424765287248,0
2873,2873,-0.17,0.99,-0.05,2024-03-22 16:00:26.841,1.0057335631269346,0
2874,2874,-0.18,1.05,-0.05,2024-03-22 16:00:26.878,1.0664895686315923,0
2875,2875,-0.27,1.19,-0.03,2024-03-22 16:00:26.882,1.2206145992900461,0
2876,2876,-0.37,1.24,0.21,2024-03-22 16:00:26.886,1.310953851209111,0
2877,2877,-0.19,1.27,0.18,2024-03-22 16:00:26.922,1.296688088940436,0
2878,2878,-0.19,1.12,0.19,2024-03-22 16:00:26.926,1.151781229227148,0
2879,2879,-0.13,1.06,0.12,2024-03-22 16:00:26.930,1.0746627377926528,0
2880,2880,-0.12,1.0,-0.04,2024-03-22 16:00:26.974,1.0079682534683323,0
2881,2881,-0.06,0.94,0.01,2024-03-22 16:00:26.977,0.9419660291114537,0
2882,2882,-0.07,0.96,0.02,2024-03-22 16:00:26.981,0.9627564593395361,0
2883,2883,-0.09,0.96,0.03,2024-03-22 16:00:26.985,0.9646761114488116,0
2884,2884,-0.14,1.02,0.03,2024-03-22 16:00:27.012,1.03,0
2885,2885,-0.15,1.03,0.04,2024-03-22 16:00:27.016,1.041633332799983,0
2886,2886,-0.16,1.01,0.03,2024-03-22 16:00:27.021,1.0230347012687302,0
2887,2887,-0.13,0.97,0.01,2024-03-22 16:00:27.059,0.9787236586493656,0
2888,2888,-0.1,0.95,-0.01,2024-03-22 16:00:27.063,0.9553009996854395,0
2889,2889,-0.12,0.94,-0.04,2024-03-22 16:00:27.103,0.94847245611035,0
2890,2890,-0.12,0.93,-0.03,2024-03-22 16:00:27.108,0.9381897462667134,0
2891,2891,-0.1,0.92,-0.02,2024-03-22 16:00:27.112,0.9256349172324908,0
2892,2892,-0.11,0.92,-0.0,2024-03-22 16:00:27.154,0.9265527507918802,0
2893,2893,-0.12,0.94,0.01,2024-03-22 16:00:27.157,0.9476813810558905,0
2894,2894,-0.1,0.9,0.01,2024-03-22 16:00:27.161,0.9055937278934744,0
2895,2895,-0.1,0.91,0.01,2024-03-22 16:00:27.193,0.9155326318597279,0
2896,2896,-0.12,0.91,-0.01,2024-03-22 16:00:27.197,0.9179324593890337,0
2897,2897,-0.11,0.9,-0.01,2024-03-22 16:00:27.201,0.9067524469225324,0
2898,2898,-0.12,0.9,-0.03,2024-03-22 16:00:27.238,0.9084602357836032,0
2899,2899,-0.12,0.93,-0.01,2024-03-22 16:00:27.243,0.9377632963600143,0
2900,2900,-0.15,0.95,-0.01,2024-03-22 16:00:27.247,0.9618211892030659,0
2901,2901,-0.23,1.06,-0.01,2024-03-22 16:00:27.280,1.0847119433287347,0
2902,2902,-0.22,1.03,-0.07,2024-03-22 16:00:27.282,1.0555567251455509,0
2903,2903,-0.17,1.01,-0.09,2024-03-22 16:00:27.331,1.028153685010174,0
2904,2904,-0.11,0.96,-0.09,2024-03-22 16:00:27.335,0.9704638066409277,0
2905,2905,-0.17,0.96,-0.05,2024-03-22 16:00:27.339,0.9762171889492625,0
2906,2906,-0.26,1.02,-0.03,2024-03-22 16:00:27.367,1.0530432089900206,0
2907,2907,-0.38,1.1,0.01,2024-03-22 16:00:27.370,1.1638298844762496,0
2908,2908,-0.43,1.11,0.05,2024-03-22 16:00:27.373,1.1914277149705728,0
2909,2909,-0.4,1.1,0.09,2024-03-22 16:00:27.422,1.1739250401963492,0
2910,2910,-0.41,1.03,0.11,2024-03-22 16:00:27.425,1.1140466776576283,0
2911,2911,-0.34,0.98,0.1,2024-03-22 16:00:27.429,1.042113237609042,0
2912,2912,-0.31,0.92,0.06,2024-03-22 16:00:27.471,0.9726767191621274,0
2913,2913,-0.25,0.86,0.08,2024-03-22 16:00:27.474,0.899166280506559,0
2914,2914,-0.24,0.85,0.04,2024-03-22 16:00:27.479,0.8841379982785492,0
2915,2915,-0.22,0.84,0.04,2024-03-22 16:00:27.506,0.8692525524840292,0
2916,2916,-0.24,0.87,0.03,2024-03-22 16:00:27.510,0.9029950165975447,0
2917,2917,-0.27,0.91,0.05,2024-03-22 16:00:27.515,0.9505261700763424,0
2918,2918,-0.28,0.92,0.08,2024-03-22 16:00:27.552,0.9649870465451855,0
2919,2919,-0.25,0.91,0.1,2024-03-22 16:00:27.556,0.9489994731294639,0
2920,2920,-0.24,0.9,0.1,2024-03-22 16:00:27.561,0.9368030742904295,0
2921,2921,-0.25,0.93,0.08,2024-03-22 16:00:27.599,0.9663332758422428,0
2922,2922,-0.27,0.98,0.05,2024-03-22 16:00:27.604,1.0177426000713539,0
2923,2923,-0.26,0.98,0.07,2024-03-22 16:00:27.609,1.016316879718132,0
2924,2924,-0.26,0.95,0.04,2024-03-22 16:00:27.643,0.9857484466130292,0
2925,2925,-0.24,0.9,0.0,2024-03-22 16:00:27.648,0.9314504817756014,0
2926,2926,-0.21,0.99,0.03,2024-03-22 16:00:27.652,1.0124722218411721,0
2927,2927,-0.1,0.83,-0.0,2024-03-22 16:00:27.688,0.8360023923410745,0
2928,2928,0.08,0.73,0.03,2024-03-22 16:00:27.692,0.7349829930005183,0
2929,2929,0.15,0.73,-0.01,2024-03-22 16:00:27.696,0.7453187237685632,0
2930,2930,0.25,0.69,-0.0,2024-03-22 16:00:27.732,0.7338937252763509,0
2931,2931,-0.73,1.58,-0.04,2024-03-22 16:00:27.736,1.7409480176042018,0
2932,2932,-0.07,0.92,0.06,2024-03-22 16:00:27.780,0.924608025057105,0
2933,2933,-0.34,0.87,-0.54,2024-03-22 16:00:27.784,1.0789346597454361,0
2934,2934,-0.28,0.96,-0.26,2024-03-22 16:00:27.788,1.0332473082471592,0
2935,2935,-0.3,0.98,-0.09,2024-03-22 16:00:27.821,1.0288342918079665,0
2936,2936,-0.22,0.98,-0.03,2024-03-22 16:00:27.825,1.004838295448576,0
2937,2937,-0.21,0.99,0.05,2024-03-22 16:00:27.829,1.0132620588969075,0
2938,2938,-0.25,1.01,0.08,2024-03-22 16:00:27.864,1.0435516278555652,0
2939,2939,-0.27,1.0,0.01,2024-03-22 16:00:27.868,1.0358571330062847,0
2940,2940,0.01,1.0,0.12,2024-03-22 16:00:27.872,1.0072239075796403,0
2941,2941,0.3,1.02,0.11,2024-03-22 16:00:27.915,1.0688779163215976,0
2942,2942,-0.48,1.09,0.02,2024-03-22 16:00:27.918,1.1911758896149636,0
2943,2943,-0.12,1.29,0.07,2024-03-22 16:00:27.922,1.2974590552306458,0
2944,2944,-0.31,1.2,-0.05,2024-03-22 16:00:27.957,1.2404031602668546,0
2945,2945,-0.25,1.08,-0.07,2024-03-22 16:00:27.961,1.110765501804949,0
2946,2946,-0.2,1.03,-0.08,2024-03-22 16:00:27.965,1.0522832318344715,0
2947,2947,-0.19,0.99,-0.05,2024-03-22 16:00:28.000,1.0093066927351666,0
2948,2948,-0.17,0.97,-0.03,2024-03-22 16:00:28.004,0.9852410872471773,0
2949,2949,-0.14,0.94,-0.05,2024-03-22 16:00:28.010,0.9516827202382104,0
2950,2950,-0.17,0.95,-0.05,2024-03-22 16:00:28.046,0.966385016440135,0
2951,2951,-0.17,0.94,-0.0,2024-03-22 16:00:28.052,0.95524865872714,0
2952,2952,-0.19,0.95,0.03,2024-03-22 16:00:28.054,0.9692780818733084,0
2953,2953,-0.2,0.95,0.02,2024-03-22 16:00:28.095,0.9710303805751909,0
2954,2954,-0.2,0.95,0.01,2024-03-22 16:00:28.099,0.9708758932015976,0
2955,2955,-0.24,0.96,0.01,2024-03-22 16:00:28.104,0.9895958771134811,0
2956,2956,-0.22,0.94,0.02,2024-03-22 16:00:28.134,0.9656086163658648,0
2957,2957,-0.2,0.93,0.01,2024-03-22 16:00:28.137,0.9513148795220224,0
2958,2958,-0.21,0.95,0.01,2024-03-22 16:00:28.140,0.9729850975220535,0
2959,2959,-0.21,0.96,0.04,2024-03-22 16:00:28.182,0.9835141076771599,0
2960,2960,-0.18,0.92,0.0,2024-03-22 16:00:28.186,0.9374433316206372,0
2961,2961,-0.21,0.96,0.01,2024-03-22 16:00:28.191,0.9827512401416749,0
2962,2962,-0.21,0.94,0.0,2024-03-22 16:00:28.226,0.96317184344228,0
2963,2963,-0.21,0.95,0.01,2024-03-22 16:00:28.230,0.9729850975220535,0
2964,2964,-0.21,0.94,0.02,2024-03-22 16:00:28.234,0.9633794683301071,0
2965,2965,-0.18,0.93,0.01,2024-03-22 16:00:28.270,0.9473119866232033,0
2966,2966,-0.17,0.92,-0.0,2024-03-22 16:00:28.274,0.9355746896961248,0
2967,2967,-0.18,0.92,-0.02,2024-03-22 16:00:28.277,0.9376566535784834,0
2968,2968,-0.16,0.91,0.02,2024-03-22 16:00:28.324,0.9241753080449617,0
2969,2969,-0.14,0.92,0.03,2024-03-22 16:00:28.327,0.931074647920348,0
2970,2970,-0.24,0.97,0.02,2024-03-22 16:00:28.331,0.9994498486667552,0
2971,2971,-0.26,0.99,0.02,2024-03-22 16:00:28.361,1.0237675517420934,0
2972,2972,-0.26,1.02,0.04,2024-03-22 16:00:28.365,1.0533755265810956,0
2973,2973,-0.21,1.0,0.05,2024-03-22 16:00:28.369,1.0230347012687302,0
2974,2974,-0.19,0.99,0.04,2024-03-22 16:00:28.412,1.0088607436113273,0
2975,2975,-0.18,0.98,0.03,2024-03-22 16:00:28.416,0.9968450230602548,0
2976,2976,-0.16,0.98,-0.02,2024-03-22 16:00:28.419,0.9931767214348108,0
2977,2977,-0.17,0.96,-0.02,2024-03-22 16:00:28.449,0.9751410154434075,0
2978,2978,-0.2,0.94,-0.04,2024-03-22 16:00:28.453,0.9618731725128838,0
2979,2979,-0.23,0.97,-0.06,2024-03-22 16:00:28.457,0.9986991538997118,0
2980,2980,-0.28,0.98,-0.04,2024-03-22 16:00:28.499,1.02,0
2981,2981,-0.31,0.98,0.01,2024-03-22 16:00:28.502,1.0279105019407089,0
2982,2982,-0.33,1.01,0.01,2024-03-22 16:00:28.507,1.062591172558854,0
2983,2983,-0.38,1.01,0.01,2024-03-22 16:00:28.546,1.079166344916297,0
2984,2984,-0.39,1.04,0.01,2024-03-22 16:00:28.549,1.110765501804949,0
2985,2985,-0.4,1.04,-0.0,2024-03-22 16:00:28.553,1.1142710621747296,0
2986,2986,-0.38,1.02,-0.03,2024-03-22 16:00:28.589,1.088898526034451,0
2987,2987,-0.37,0.99,-0.04,2024-03-22 16:00:28.592,1.057638879769461,0
2988,2988,-0.37,0.96,-0.04,2024-03-22 16:00:28.596,1.0296115772464878,0
2989,2989,-0.34,0.95,-0.05,2024-03-22 16:00:28.640,1.010247494428964,0
2990,2990,-0.34,0.95,-0.04,2024-03-22 16:00:28.643,1.00980196078241,0
2991,2991,-0.35,0.93,-0.03,2024-03-22 16:00:28.648,0.9941327879111522,0
2992,2992,-0.35,0.94,-0.04,2024-03-22 16:00:28.676,1.0038426171467318,0
2993,2993,-0.35,0.94,-0.03,2024-03-22 16:00:28.680,1.003493896344168,0
2994,2994,-0.33,0.91,-0.02,2024-03-22 16:00:28.684,0.9681941953967707,0
2995,2995,-0.33,0.93,-0.04,2024-03-22 16:00:28.729,0.9876234100101112,0
2996,2996,-0.34,0.96,-0.04,2024-03-22 16:00:28.732,1.0192153844992726,0
2997,2997,-0.36,0.96,-0.02,2024-03-22 16:00:28.736,1.0254754994635416,0
2998,2998,-0.36,0.96,-0.01,2024-03-22 16:00:28.739,1.025329215423027,0
2999,2999,-0.34,0.97,-0.03,2024-03-22 16:00:28.763,1.0282995672468214,0
3000,3000,-0.35,0.96,-0.05,2024-03-22 16:00:28.767,1.0230347012687302,0
3001,3001,-0.34,0.95,-0.06,2024-03-22 16:00:28.818,1.0107917688624102,0
3002,3002,-0.34,0.96,-0.06,2024-03-22 16:00:28.821,1.020196059588548,0
3003,3003,-0.34,0.97,-0.06,2024-03-22 16:00:28.825,1.0296115772464878,0
3004,3004,-0.34,0.98,-0.07,2024-03-22 16:00:28.864,1.0396634070698072,0
3005,3005,-0.31,0.95,-0.07,2024-03-22 16:00:28.867,1.0017484714238398,0
3006,3006,-0.33,0.98,-0.06,2024-03-22 16:00:28.887,1.0358088626768938,0
3007,3007,-0.33,0.97,-0.04,2024-03-22 16:00:28.895,1.0253779790886872,0
3008,3008,-0.32,0.97,-0.04,2024-03-22 16:00:28.898,1.0222035022440492,0
3009,3009,-0.32,0.97,-0.05,2024-03-22 16:00:28.902,1.0226436329435586,0
3010,3010,-0.32,0.96,-0.06,2024-03-22 16:00:28.946,1.013706071797935,0
3011,3011,-0.31,0.96,-0.07,2024-03-22 16:00:28.952,1.011236866416568,0
3012,3012,-0.31,0.95,-0.08,2024-03-22 16:00:28.956,1.002496882788171,0
3013,3013,-0.27,0.93,-0.07,2024-03-22 16:00:28.994,0.9709273917240157,0
3014,3014,-0.27,0.93,-0.08,2024-03-22 16:00:28.997,0.9716995420396163,0
3015,3015,-0.27,0.96,-0.09,2024-03-22 16:00:29.001,1.0012991560967182,0
3016,3016,-0.3,0.97,-0.09,2024-03-22 16:00:29.043,1.0193134944657605,0
3017,3017,-0.31,0.97,-0.09,2024-03-22 16:00:29.046,1.02230132544177,0
3018,3018,-0.3,0.98,-0.09,2024-03-22 16:00:29.050,1.0288342918079665,0
3019,3019,-0.29,0.97,-0.1,2024-03-22 16:00:29.081,1.0173494974687902,0
3020,3020,-0.3,0.97,-0.1,2024-03-22 16:00:29.085,1.0202450685987166,0
3021,3021,-0.32,0.84,-0.14,2024-03-22 16:00:29.089,0.9097252332435326,0
3022,3022,-0.28,1.03,-0.06,2024-03-22 16:00:29.133,1.0690650120549265,0
3023,3023,-0.26,0.94,-0.06,2024-03-22 16:00:29.137,0.9771386800244887,0
3024,3024,-0.26,0.94,-0.08,2024-03-22 16:00:29.172,0.9785703858180054,0
3025,3025,-0.27,0.94,-0.05,2024-03-22 16:00:29.177,0.9792854537876072,0
3026,3026,-0.28,0.96,-0.05,2024-03-22 16:00:29.181,1.0012492197250393,0
3027,3027,-0.29,0.96,-0.05,2024-03-22 16:00:29.215,1.0040916292848974,0
3028,3028,-0.32,1.12,0.11,2024-03-22 16:00:29.221,1.1700000000000002,0
3029,3029,-0.14,0.72,-0.06,2024-03-22 16:00:29.222,0.7359347797189639,0
3030,3030,-0.38,1.02,-0.1,2024-03-22 16:00:29.259,1.0930690737551767,0
3031,3031,-0.39,1.02,-0.09,2024-03-22 16:00:29.263,1.0957189420649804,0
3032,3032,-0.38,1.03,-0.09,2024-03-22 16:00:29.308,1.101544370418187,0
3033,3033,-0.42,1.05,-0.11,2024-03-22 16:00:29.312,1.136221809331259,0
3034,3034,-0.4,1.04,-0.09,2024-03-22 16:00:29.316,1.1178998166204341,0
3035,3035,-0.38,0.99,-0.08,2024-03-22 16:00:29.320,1.063437821407533,0
3036,3036,-0.36,0.96,-0.08,2024-03-22 16:00:29.349,1.0283968105745953,0
3037,3037,-0.32,0.93,-0.11,2024-03-22 16:00:29.353,0.9896464014990406,0
3038,3038,-0.31,0.92,-0.1,2024-03-22 16:00:29.357,0.9759610647971567,0
3039,3039,-0.3,0.9,-0.08,2024-03-22 16:00:29.398,0.9520504188329524,0
3040,3040,-0.28,0.89,-0.07,2024-03-22 16:00:29.402,0.9356281312572854,0
3041,3041,-0.28,0.88,-0.06,2024-03-22 16:00:29.406,0.9254188241007419,0
3042,3042,-0.26,0.87,-0.02,2024-03-22 16:00:29.444,0.9082400563727632,0
3043,3043,-0.26,0.89,-0.02,2024-03-22 16:00:29.448,0.9274157643689264,0
3044,3044,-0.27,0.9,-0.01,2024-03-22 16:00:29.453,0.9396807968666807,0
3045,3045,-0.28,0.91,-0.02,2024-03-22 16:00:29.457,0.9523129737644027,0
3046,3046,-0.3,0.92,-0.01,2024-03-22 16:00:29.494,0.9677293009927931,0
3047,3047,-0.31,0.95,-0.02,2024-03-22 16:00:29.497,0.9994998749374608,0
3048,3048,-0.3,0.95,-0.0,2024-03-22 16:00:29.537,0.9962429422585637,0
3049,3049,-0.3,0.97,-0.01,2024-03-22 16:00:29.541,1.0153817016275208,0
3050,3050,-0.31,0.99,-0.03,2024-03-22 16:00:29.544,1.0378342834961658,0
3051,3051,-0.34,1.05,-0.07,2024-03-22 16:00:29.583,1.1058933040759402,0
3052,3052,-0.36,1.06,-0.08,2024-03-22 16:00:29.587,1.122319027727856,0
3053,3053,-0.35,1.06,-0.09,2024-03-22 16:00:29.592,1.1199107107265294,0
3054,3054,-0.38,1.04,-0.1,2024-03-22 16:00:29.622,1.1117553687749837,0
3055,3055,-0.38,1.03,-0.11,2024-03-22 16:00:29.626,1.1033585092797353,0
3056,3056,-0.37,1.01,-0.11,2024-03-22 16:00:29.630,1.081249277456406,0
3057,3057,-0.37,0.96,-0.14,2024-03-22 16:00:29.670,1.038315944209661,0
3058,3058,-0.34,0.93,-0.16,2024-03-22 16:00:29.674,1.0030453628824572,0
3059,3059,-0.33,0.89,-0.06,2024-03-22 16:00:29.678,0.9511046209539727,0
3060,3060,-0.35,0.96,-0.07,2024-03-22 16:00:29.719,1.0242070103255494,0
3061,3061,-0.36,0.96,-0.03,2024-03-22 16:00:29.723,1.0257192598367255,0
3062,3062,-0.35,0.96,-0.04,2024-03-22 16:00:29.727,1.0225947388873073,0
3063,3063,-0.35,0.91,-0.03,2024-03-22 16:00:29.756,0.9754486147409304,0
3064,3064,-0.31,0.89,-0.03,2024-03-22 16:00:29.760,0.9429209935090002,0
3065,3065,-0.28,0.88,-0.02,2024-03-22 16:00:29.764,0.9236882591004392,0
3066,3066,-0.28,0.85,-0.0,2024-03-22 16:00:29.803,0.8949301648732151,0
3067,3067,-0.29,0.85,-0.01,2024-03-22 16:00:29.807,0.8981647955692763,0
3068,3068,-0.26,0.85,0.01,2024-03-22 16:00:29.811,0.8889319434017432,0
3069,3069,-0.27,0.87,0.02,2024-03-22 16:00:29.846,0.9111531155629112,0
3070,3070,-0.28,0.89,0.02,2024-03-22 16:00:29.850,0.9332202312423366,0
3071,3071,-0.28,0.89,0.03,2024-03-22 16:00:29.855,0.9334880824091971,0
3072,3072,-0.27,0.9,0.02,2024-03-22 16:00:29.900,0.9398404119849284,0
3073,3073,-0.13,0.88,0.0,2024-03-22 16:00:29.903,0.8895504482602434,0
3074,3074,-0.21,0.87,-0.01,2024-03-22 16:00:29.907,0.8950418984606252,0
3075,3075,-0.2,0.86,-0.03,2024-03-22 16:00:29.936,0.8834591105421914,0
3076,3076,-0.16,0.84,-0.04,2024-03-22 16:00:29.940,0.8560373823613078,0
3077,3077,-0.14,0.86,-0.05,2024-03-22 16:00:29.944,0.8727542609463445,0
3078,3078,-0.17,0.94,-0.06,2024-03-22 16:00:29.983,0.9571311299921239,0
3079,3079,-0.2,0.96,-0.06,2024-03-22 16:00:29.987,0.9824459272652108,0
3080,3080,-0.16,0.98,-0.05,2024-03-22 16:00:30.030,0.9942333730065591,0
3081,3081,-0.16,1.0,-0.06,2024-03-22 16:00:30.034,1.0144949482377918,0
3082,3082,-0.26,1.1,-0.06,2024-03-22 16:00:30.038,1.131901055746482,0
3083,3083,-0.31,1.14,-0.04,2024-03-22 16:00:30.075,1.1820744477400735,0
3084,3084,-0.34,1.16,-0.03,2024-03-22 16:00:30.079,1.2091732712891068,0
3085,3085,-0.41,1.19,-0.05,2024-03-22 16:00:30.082,1.259642806513021,0
3086,3086,-0.39,1.17,-0.07,2024-03-22 16:00:30.119,1.235273249123448,0
3087,3087,-0.36,1.14,-0.08,2024-03-22 16:00:30.123,1.1981652640600127,0
3088,3088,-0.35,1.09,-0.09,2024-03-22 16:00:30.159,1.1483466375620213,0
3089,3089,-0.3,1.04,-0.1,2024-03-22 16:00:30.162,1.0870142593360954,0
3090,3090,-0.28,1.0,-0.11,2024-03-22 16:00:30.166,1.044270080008041,0
3091,3091,-0.26,0.97,-0.1,2024-03-22 16:00:30.206,1.0092076099594176,0
3092,3092,-0.25,0.95,-0.07,2024-03-22 16:00:30.210,0.9848350115628506,0
